timestep,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,obs_34,obs_35,obs_36,obs_37,obs_38,obs_39,obs_40,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,dof_pos_0,dof_pos_1,dof_pos_2,dof_pos_3,dof_pos_4,dof_pos_5,dof_pos_6,dof_pos_7,dof_pos_8,dof_pos_9,dof_vel_0,dof_vel_1,dof_vel_2,dof_vel_3,dof_vel_4,dof_vel_5,dof_vel_6,dof_vel_7,dof_vel_8,dof_vel_9,torque_0,torque_1,torque_2,torque_3,torque_4,torque_5,torque_6,torque_7,torque_8,torque_9
540,-0.8314697742462158,-0.5555700659751892,1.0,0.0,-0.02411484718322754,0.009883854538202286,-0.027093177661299706,-0.0178896002471447,0.14930477738380432,-0.07565014064311981,-0.0705261304974556,0.009560012258589268,-0.003139479085803032,-0.11611032485961914,0.10025947540998459,-0.04851045086979866,-0.0011970426421612501,0.0185084268450737,0.0991850271821022,0.3077784776687622,0.015512557700276375,0.02066061459481716,-0.001559991156682372,-0.05371975153684616,0.02266877330839634,-0.3044971227645874,-0.3600734770298004,0.1486348807811737,1.1259080171585083,-1.547769546508789,-0.04247422143816948,1.8731390237808228,-1.0527656078338623,-0.7346994876861572,-1.2886018753051758,-0.007435314357280731,0.003594975918531418,-0.023770079016685486,-0.009083657525479794,0.0005496968515217304,0.019817529246211052,-0.7316006422042847,0.049271631985902786,-0.3162621855735779,-0.22435423731803894,-1.4338045120239258,0.549762487411499,1.557732343673706,-0.6746343970298767,-0.7906171083450317,-1.0939205884933472,-0.11354866623878479,-0.036491554230451584,-0.017979402095079422,0.10873729735612869,-0.08928683400154114,0.05713166296482086,0.05001579597592354,-0.0363425649702549,-0.09980862587690353,0.04254930838942528,-0.5134767293930054,-0.017858771607279778,-0.22550751268863678,-3.1950597763061523,6.100358486175537,0.8239870667457581,-0.022741224616765976,0.1015336811542511,-0.007665164768695831,-0.5786100029945374,-2.8377904891967773,1.0068742036819458,-0.07764512300491333,-1.9147748947143555,17.250715255737305,2.760061025619507,7.172711372375488,-3.3472814559936523,-5.856850624084473,-0.3786156177520752
550,-0.8819215297698975,-0.4713962972164154,1.0,0.0,-0.024062395095825195,0.012059228494763374,-0.01473399717360735,0.000572672113776207,0.20341446995735168,-0.11423030495643616,0.012874305248260498,0.029173986986279488,-0.005037099123001099,-0.07380577176809311,0.06663664430379868,-0.06775038689374924,-0.0015308680012822151,0.027777617797255516,0.15139006078243256,0.30646204948425293,0.038754429668188095,-0.024385014548897743,0.011175665073096752,-0.029309991747140884,0.011634362861514091,-0.4455867409706116,-0.640407145023346,0.26909855008125305,1.3812646865844727,-1.1758877038955688,0.06527244299650192,1.9572720527648926,-0.9612481594085693,-0.6809810400009155,-1.019938588142395,-0.1154867559671402,0.0031889702659100294,0.025069372728466988,-0.006117023527622223,-0.0008463894482702017,0.05876237154006958,-0.7240043878555298,0.17778731882572174,-0.300546258687973,-0.5087023973464966,-1.7228578329086304,0.6058367490768433,1.2917617559432983,-0.297207236289978,-0.6090384125709534,-1.0288289785385132,-0.11605046689510345,-0.03542577102780342,-0.01931512914597988,0.08537084609270096,-0.09411047399044037,0.06683624535799026,0.05001048743724823,-0.03511553257703781,-0.09990298748016357,0.034792460501194,0.12620216608047485,0.07863825559616089,0.001760140061378479,0.1952841877937317,1.9473412036895752,1.182112216949463,-0.04600879177451134,0.05679747462272644,-0.1742589920759201,-0.5755048990249634,-3.069524049758911,1.0889394283294678,-1.0932466983795166,-12.48918342590332,-7.8507490158081055,1.7066617012023926,5.519494533538818,-1.717027187347412,-3.04475474357605,-0.051605820655822754
560,-0.9238796830177307,-0.382683128118515,1.0,0.0,-0.023981094360351562,-0.02986489236354828,-0.0017080996185541153,-0.05147933587431908,0.20281359553337097,-0.07350483536720276,-0.026065971702337265,0.05786662548780441,0.007574692368507385,-0.05327582359313965,0.10420163720846176,-0.07108050584793091,-0.016712311655282974,0.03246116265654564,0.08891867101192474,0.29736071825027466,0.046303849667310715,-0.008758691139519215,0.01438460499048233,-0.01910574547946453,-0.0051375385373830795,-0.4597621560096741,-0.7035527229309082,0.34673675894737244,1.3688077926635742,-1.0499999523162842,0.07912521809339523,2.031602144241333,-1.011564016342163,-0.6817361116409302,-0.8908106088638306,-0.11851190030574799,-0.009676664136350155,0.0026736147701740265,0.00030915718525648117,0.024183906614780426,0.0469076931476593,-0.5747096538543701,0.45718446373939514,-0.41079550981521606,-0.856687068939209,-2.419670343399048,0.3953930735588074,0.8208920359611511,0.06652461737394333,-0.4998725652694702,-1.3551287651062012,-0.10481850802898407,-0.033621322363615036,-0.02129088155925274,0.07566887140274048,-0.06719990819692612,0.07460280507802963,0.05000600963830948,-0.03433879464864731,-0.09991513937711716,0.02810421586036682,1.03089439868927,0.3079547584056854,-0.2708936631679535,-1.3328908681869507,2.6689069271087646,0.4198448359966278,0.0044226208701729774,-0.18811005353927612,0.07024343311786652,-0.6780967712402344,-5.53990364074707,2.0352039337158203,-0.8272174596786499,-12.798430442810059,-10.752872467041016,0.15349864959716797,3.187256336212158,0.6523682475090027,-1.5161930322647095,0.32024264335632324
570,-0.9569403529167175,-0.29028457403182983,1.0,0.0,-0.023897171020507812,-0.008749619126319885,-0.018589604645967484,-0.008747875690460205,0.22720330953598022,-0.09497639536857605,-0.005535107105970383,0.03663860633969307,-0.013258383609354496,-0.04381728172302246,0.0868644192814827,-0.03842966631054878,-0.03425197675824165,0.02995510771870613,0.043770305812358856,0.30420824885368347,0.044405363500118256,0.009482346475124359,0.012437284924089909,0.008799543604254723,0.012155787087976933,-0.5141375660896301,-0.696349024772644,0.39452147483825684,1.2731672525405884,-1.0000982284545898,0.10807708650827408,2.008199453353882,-0.9871369004249573,-0.7185134887695312,-0.8668556213378906,-0.10118001699447632,0.016863590106368065,-0.0487254373729229,0.019661888480186462,-0.0020486628636717796,0.05680146440863609,-0.41054612398147583,0.7849902510643005,0.043794743716716766,-1.0739132165908813,-2.79626727104187,0.47254395484924316,0.12344083935022354,0.710519015789032,-0.19665057957172394,-1.0368648767471313,-0.09263136982917786,-0.028851347044110298,-0.024181075394153595,0.058353833854198456,-0.033109214156866074,0.07806716859340668,0.050003767013549805,-0.02611953765153885,-0.09652189910411835,0.02080891653895378,1.1089714765548706,0.6586186289787292,-0.2735430598258972,-1.8517255783081055,3.4249112606048584,0.30555102229118347,0.010186519473791122,0.7756296992301941,0.2995568513870239,-0.7578393220901489,-4.281818389892578,2.2903053760528564,0.6904231905937195,-14.344375610351562,-11.193649291992188,1.2494553327560425,0.3867907226085663,0.8988771438598633,0.7266799211502075,0.8331601619720459
580,-0.9807853698730469,-0.1950899213552475,1.0,0.0,-0.02390766143798828,-0.06494807451963425,-0.014071701094508171,-0.0027331251185387373,0.1970355361700058,-0.05888473242521286,-0.0208351481705904,0.0225804653018713,0.04392754286527634,-0.0862194374203682,0.06592391431331635,-0.03660130873322487,-0.02869696356356144,0.020013075321912766,0.01526925154030323,0.328302800655365,0.038465529680252075,0.020758673548698425,-0.002708542626351118,-0.025173913687467575,-0.0010318001732230186,-0.5847431421279907,-0.5702371001243591,0.2542594373226166,1.0917654037475586,-0.8287612795829773,0.1753554344177246,2.064929246902466,-1.0868771076202393,-0.7614171504974365,-0.8951705694198608,-0.10082758963108063,0.09417058527469635,-0.015917494893074036,-0.02570425346493721,-0.0014048201264813542,0.041818950325250626,-0.07389713823795319,0.8502142429351807,0.1228521391749382,-1.1007987260818481,-3.1282858848571777,0.29384845495224,-0.4457826018333435,0.8311290740966797,-0.09812968969345093,-1.0568487644195557,-0.07924579828977585,-0.020990753546357155,-0.027844654396176338,0.03775884211063385,-0.001620116992853582,0.07970256358385086,0.050000935792922974,-0.015131649561226368,-0.0879669189453125,0.014128338545560837,1.3724210262298584,0.9340468645095825,-0.3738382160663605,-2.1427841186523438,2.6469006538391113,0.15434281527996063,-0.0028278729878365993,1.0928592681884766,0.8307183384895325,-0.6633241176605225,-2.450235366821289,1.8493545055389404,1.8563270568847656,-11.807489395141602,-11.975820541381836,0.1425182819366455,-1.934556007385254,0.7743701934814453,0.43125081062316895,0.588032603263855
590,-0.9951847791671753,-0.09801645576953888,1.0,0.0,-0.02402663230895996,-0.10047385096549988,-0.01283969171345234,0.003420515451580286,0.23977698385715485,-0.061057232320308685,-0.06061409413814545,0.04230959713459015,0.01564481295645237,-0.07711748033761978,0.06966103613376617,-0.03502154350280762,-0.013695322908461094,0.0025504478253424168,0.013932060450315475,0.31268155574798584,0.00032271072268486023,0.00994550809264183,0.002847847295925021,-0.04809824749827385,-0.005647346377372742,-0.5799463391304016,-0.5880796909332275,0.10760898143053055,1.0270898342132568,-0.6633507013320923,0.213248610496521,2.0136284828186035,-0.9962013959884644,-0.7614471316337585,-0.8878886103630066,-0.06561502814292908,-0.024836108088493347,0.04905452951788902,-0.0043889377266168594,-0.01588013954460621,0.052146416157484055,0.3667614459991455,0.5448323488235474,0.1356579065322876,-0.9220052361488342,-2.9151618480682373,0.14693886041641235,-0.9142693877220154,0.7882722020149231,-0.014383994042873383,-0.9826779961585999,-0.06275401264429092,-0.010922125540673733,-0.03257986530661583,0.014878187328577042,0.023000501096248627,0.08026263117790222,0.048889514058828354,-0.004591292701661587,-0.07472579181194305,0.0071433959528803825,1.7397785186767578,1.053856372833252,-0.5226441621780396,-2.2588789463043213,2.2314453125,0.05500135198235512,-0.19347456097602844,1.0351617336273193,1.2459123134613037,-0.6482152938842773,1.792220115661621,0.23630976676940918,2.4086928367614746,-8.290555953979492,-10.858509063720703,-1.9078807830810547,-3.9412713050842285,0.837078332901001,-0.04431486129760742,0.7302566766738892
600,-1.0,1.1924880638503055e-08,1.0,0.0,-0.02403116226196289,-0.045241087675094604,-0.03075498156249523,-0.011970950290560722,0.25691160559654236,-0.0675378292798996,0.01244833692908287,-0.005125546827912331,-0.024726998060941696,-0.03201984241604805,0.08609101176261902,-0.011593574658036232,-0.01835699751973152,-0.017649663612246513,-0.04929507523775101,0.32666513323783875,0.028166819363832474,0.017411159351468086,0.00775009673088789,-0.011571366339921951,-0.011192445643246174,-0.5205252766609192,-0.5709936618804932,-0.12887699902057648,0.8200123906135559,-0.6684500575065613,0.19661621749401093,1.8133625984191895,-0.9771976470947266,-0.7747873067855835,-1.1181148290634155,-0.008852049708366394,-0.053928472101688385,0.03455277159810066,-0.02200302667915821,0.03543625399470329,0.045095983892679214,0.2612706422805786,0.28165963292121887,0.26686224341392517,-0.8230075240135193,-2.5668888092041016,0.16588447988033295,-0.9846386313438416,0.7333953976631165,-0.11965417116880417,-1.4790725708007812,-0.046785734593868256,-0.00039140600711107254,-0.037472087889909744,-0.0036063911393284798,0.039054710417985916,0.08081202208995819,0.043887652456760406,0.0054711694829165936,-0.06481319665908813,0.0019660561811178923,1.5296740531921387,1.0966277122497559,-0.5041314959526062,-1.5818393230438232,0.8961597681045532,0.041091013699769974,-0.6458439826965332,0.7835023403167725,0.8183961510658264,-0.35859137773513794,1.9971790313720703,-1.1438734531402588,3.326849937438965,-8.575796127319336,-6.766641616821289,-2.2427375316619873,-3.3206775188446045,0.46038103103637695,-0.39126133918762207,2.4377918243408203
610,-0.9951847195625305,0.09801743179559708,1.0,0.0,-0.023940563201904297,-0.0426999032497406,-0.05473636835813522,0.00018091127276420593,0.21756713092327118,-0.1011161357164383,0.012485449202358723,0.011450033634901047,-0.03120354562997818,-0.089320108294487,0.07930054515600204,-0.005991149693727493,-0.019529424607753754,-0.008846603333950043,-0.10665245354175568,0.3028024733066559,0.01902846246957779,0.017491471022367477,-0.007050772663205862,-0.011632298119366169,0.006278445012867451,-0.5303241610527039,-0.3857201933860779,-0.2549245357513428,0.584599494934082,-0.692891001701355,0.18956173956394196,1.7312183380126953,-0.9147263169288635,-0.8007115125656128,-1.4326812028884888,0.07427622377872467,0.12061522901058197,0.08260772377252579,-0.028743917122483253,0.001913966960273683,0.06810187548398972,0.22536419332027435,-0.26427629590034485,0.37688273191452026,-0.6449994444847107,-1.9878937005996704,0.21348844468593597,-0.8972857594490051,0.4082046151161194,-0.27687257528305054,-2.0300276279449463,-0.03285511955618858,0.009302827529609203,-0.04114619642496109,-0.016252268105745316,0.03916175663471222,0.08234532177448273,0.03501962870359421,0.010042901150882244,-0.06553187221288681,0.0007897074101492763,1.3115413188934326,0.8693549036979675,-0.3403110206127167,-1.2005422115325928,0.15708638727664948,0.06922140717506409,-0.9636759757995605,0.22250166535377502,-0.2161172777414322,0.05312640964984894,1.3274388313293457,-3.910369396209717,3.628190517425537,-5.722440719604492,-3.554555654525757,-1.774543046951294,-2.3350629806518555,-0.045960187911987305,-1.2119090557098389,15.598529815673828
620,-0.980785071849823,0.1950913518667221,1.0,0.0,-0.023834228515625,-0.11000251770019531,-0.019824568182229996,-0.025711417198181152,0.21782943606376648,-0.07639143615961075,0.02158721722662449,0.033870894461870193,-0.07302838563919067,-0.0576227530837059,0.04833953455090523,-0.00532367080450058,0.0017538303509354591,-0.010404895059764385,-0.11877010762691498,0.30644166469573975,0.029636889696121216,0.009103990159928799,0.004715669900178909,-0.004258288536220789,0.0192875899374485,-0.5298285484313965,-0.27041199803352356,-0.28214767575263977,0.4820111393928528,-0.6035135388374329,0.2304060161113739,1.6169923543930054,-0.9469276666641235,-0.7653551697731018,-1.6490013599395752,-0.07868491113185883,0.07759159803390503,-0.062325067818164825,-0.036410219967365265,0.01811150833964348,0.056744568049907684,0.36352765560150146,-1.1797676086425781,0.4303305149078369,-0.47630709409713745,-1.4745514392852783,0.20812542736530304,-0.7770456075668335,0.06915100663900375,-0.22992168366909027,-2.532909393310547,-0.020447200164198875,0.015850571915507317,-0.043397434055805206,-0.024869438260793686,0.03736552596092224,0.08240572363138199,0.022936560213565826,0.010511944070458412,-0.06557497382164001,0.002003852277994156,1.2076661586761475,0.48717114329338074,-0.27532991766929626,-0.703926682472229,0.0737651139497757,0.03404124453663826,-1.310302734375,-0.10737214982509613,-0.07333716005086899,0.23244987428188324,2.538233757019043,-6.637690544128418,3.8638501167297363,-4.1712493896484375,-2.673300266265869,-1.720725417137146,-0.8135576248168945,-0.1749870777130127,-1.2135064601898193,15.010774612426758
630,-0.956940233707428,0.29028502106666565,1.0,0.0,-0.023863792419433594,-0.10911422222852707,0.020550906658172607,0.0054978057742118835,0.21042373776435852,-0.10993921011686325,0.02290545403957367,0.05668984353542328,-0.021513912826776505,-0.05828177183866501,0.05342157185077667,-0.036701079457998276,-0.01861255243420601,0.02926197461783886,-0.08655016869306564,0.3181874454021454,0.02227865159511566,0.035952579230070114,-0.0002181665040552616,0.0007144445553421974,-0.019622642546892166,-0.6034818291664124,-0.20805802941322327,-0.08781468123197556,0.5234456062316895,-0.4219712018966675,0.3406696617603302,1.63871169090271,-0.9629677534103394,-0.6891286969184875,-1.5977840423583984,-0.07384176552295685,-0.031765833497047424,-0.07639515399932861,-0.010824142023921013,-0.006980876438319683,0.05217346176505089,0.324288547039032,-1.5228464603424072,0.7961263060569763,-0.5729983448982239,-1.069826364517212,0.10939699411392212,-0.6163138747215271,0.059259988367557526,0.029769927263259888,-2.7823331356048584,-0.008987083099782467,0.019818350672721863,-0.044618189334869385,-0.029509007930755615,0.030565381050109863,0.07905513048171997,0.01021038368344307,0.010419116355478764,-0.05594500154256821,0.0040640379302203655,1.132684350013733,0.29085487127304077,-0.25844693183898926,-0.3934817612171173,-0.3397318720817566,-0.2928032875061035,-1.2513329982757568,-0.18215139210224152,0.8047244548797607,0.39699283242225647,2.173574447631836,-8.611737251281738,5.176357746124268,-5.686184406280518,-0.6570262312889099,-1.6802313327789307,0.18839788436889648,-0.3619382381439209,-1.184335708618164,14.649906158447266
640,-0.9238793253898621,0.38268402218818665,1.0,0.0,-0.023962736129760742,-0.11080458760261536,-0.051816754043102264,-0.005318658426403999,0.16693514585494995,-0.0778079405426979,0.045337431132793427,0.07700890302658081,-0.04258158802986145,-0.09176865220069885,0.025723446160554886,-0.0024358704686164856,0.022489944472908974,0.008153458125889301,-0.07268721610307693,0.30061325430870056,0.027558058500289917,0.014336461201310158,-0.020976293832063675,0.02629806101322174,-0.08568014949560165,-0.6106549501419067,-0.2116120159626007,-0.06309624016284943,0.48363813757896423,-0.49031051993370056,0.3565629720687866,1.6620348691940308,-0.9480946660041809,-0.7071639895439148,-1.5322166681289673,-0.05518334358930588,-0.006997130811214447,0.05474291741847992,-0.03045766055583954,0.019719688221812248,0.05829857289791107,0.2994718551635742,-1.9258792400360107,1.2308648824691772,-0.7146233916282654,-0.9045431613922119,-0.10226227343082428,-0.4482969641685486,0.07594453543424606,0.6601354479789734,-3.017686128616333,0.002125705359503627,0.022656774148344994,-0.04182719811797142,-0.035511281341314316,0.02504749968647957,0.06566228717565536,-0.000798355380538851,0.010985883884131908,-0.019438857212662697,0.0057852184399962425,1.1014193296432495,0.13860416412353516,-0.056321680545806885,-0.5819645524024963,-0.15551942586898804,-1.2552690505981445,-1.0779261589050293,-0.15064816176891327,3.278110980987549,0.4018397331237793,1.3403029441833496,-10.537643432617188,7.289595127105713,-6.886620044708252,-0.7243115901947021,-1.2931432723999023,0.790308952331543,-0.45702365040779114,-1.0686101913452148,14.232264518737793
